"48022","Karrantza Harana/Valle de Carranza","47.98","42.95"
"48907","Kortezubi","4.41","12.66"
"01019","Kripan","11.63","0.00"
"01020","Kuartango","12.82","13.07"
"01028","Labastida/Bastida","29.83","33.71"
"01030","Lagrán","13.16","13.16"
"01031","Laguardia","15.45","14.91"
"01032","Lanciego/Lantziego","17.96","18.24"
"48051","Lanestosa","55.12","37.59"
"01902","Lantarón","12.82","10.34"
"01033","Lapuebla de Labarca","22.33","14.60"
"48052","Larrabetzu","15.11","17.05"
"20048","Larraul","0.00","0.00"
"20902","Lasarte-Oria","26.48","27.98"
"01036","Laudio/Llodio","28.97","32.53"
"48053","Laukiz","6.80","5.23"
"20049","Lazkao","13.85","17.44"
"20050","Leaburu","22.99","23.26"
"20051","Legazpi","15.85","16.96"
"20052","Legorreta","19.42","13.91"
"01058","Legutio","19.46","17.43"
"20068","Leintz-Gatzaga","9.26","8.85"
"48054","Leioa","29.73","31.19"
"48057","Lekeitio","24.85","23.19"
"48055","Lemoa","24.56","21.36"
"48056","Lemoiz","22.89","19.16"
"01034","Leza","0.00","0.00"
"48081","Lezama","5.00","13.15"
"20053","Lezo","19.97","25.88"
"20054","Lizartza","34.97","20.76"
"48903","Loiu","13.31","9.04"
"48058","Mallabia","5.17","9.93"
"48060","Markina-Xemein","17.23","19.41"
"48061","Maruri-Jatabe","12.82","10.64"
"48059","Mañaria","7.87","15.56"
"20901","Mendaro","27.03","23.00"
"48062","Mendata","10.64","10.99"
"48063","Mendexa","22.22","22.32"
"48064","Meñaka","5.60","16.81"
"01039","Moreda de Álava / Moreda Araba","17.54","17.24"
"48066","Morga","24.75","19.90"
"48068","Mundaka","22.49","28.57"
"48069","Mungia","30.19","31.20"
"48007","Munitibar-Arbatzegi Gerrikaitz-","18.78","14.02"
"48908","Murueta","0.00","13.61"
"48071","Muskiz","44.74","49.56"
"20057","Mutiloa","0.00","0.00"
"20056","Mutriku","19.64","22.03"
"48067","Muxika","8.50","14.06"
"48909","Nabarniz","15.75","17.24"
"01041","Navaridas","11.24","11.24"
"20063","Oiartzun","18.81","16.64"
"01042","Okondo","27.03","25.36"
"20058","Olaberria","8.70","10.94"
"48073","Ondarroa","28.12","28.18"
"20076","Ordizia","18.77","22.16"
"20905","Orendain","10.53","0.00"
"20060","Orexa","0.00","0.00"
"20061","Orio","18.60","21.91"
"20062","Ormaiztegi","12.29","14.02"
"48075","Orozko","22.69","26.44"
"48083","Ortuella","49.43","53.50"
"48072","Otxandio","38.94","41.60"
"01043","Oyón-Oion","34.63","38.51"
"20059","Oñati","10.82","10.03"
"20064","Pasaia","42.39","42.59"
"01044","Peñacerrada-Urizaharra","9.26","9.43"
"48077","Plentzia","26.73","29.72"
"48078","Portugalete","36.12","37.69"
"01047","Ribera Baja/Erribera Beitia","16.26","12.90"
"01051","Salvatierra/Agurain","43.41","39.15"
"01052","Samaniego","6.76","6.94"
"01053","San Millán/Donemiliaga","0.00","3.13"
"48082","Santurtzi","46.45","47.80"
"20070","Segura","4.17","4.13"
"48084","Sestao","61.11","57.49"
"48904","Sondika","10.69","14.05"
"48085","Sopela","25.39","27.81"
"48086","Sopuerta","37.07","32.61"
"20065","Soraluze-Placencia de las Armas","47.03","43.97"
"48076","Sukarrieta","22.35","21.86"
"20071","Tolosa","23.35","23.69"
"48087","Trucios-Turtzioz","41.49","42.55"
"48088","Ubide","34.88","22.47"
"48065","Ugao-Miraballes","22.47","21.88"
"48089","Urduliz","22.18","22.46"
"48074","Urduña/Orduña","44.03","40.90"
"01054","Urkabustaiz","15.82","14.71"
"20072","Urnieta","18.28","18.61"
"20077","Urretxu","19.29","21.11"
"20073","Usurbil","17.33","17.01"
"01055","Valdegovía/Gaubea","6.64","15.42"
"48080","Valle de Trápaga-Trapagaran","39.35","42.74"
"20075","Villabona","23.24","25.34"
"01057","Villabuena de Álava/Eskuernaga","0.00","6.85"
"01059","Vitoria-Gasteiz","31.45","31.91"
"01060","Yécora/Iekora","0.00","0.00"
"48095","Zaldibar","24.09","24.85"
"20078","Zaldibia","14.65","16.04"
"01061","Zalduondo","0.00","22.73"
"48096","Zalla","43.33","42.43"
"01062","Zambrana","27.62","32.09"
"48905","Zamudio","21.57","22.92"
"48097","Zaratamo","28.33","24.60"
"20079","Zarautz","14.97","16.22"
"48024","Zeanuri","8.20","11.36"
"48025","Zeberio","25.97","20.22"
"20025","Zegama","6.84","9.46"
"20026","Zerain","14.49","14.60"
"20027","Zestoa","26.58","29.58"
"48913","Zierbena","15.58","17.14"
"01018","Zigoitia","1.27","4.93"
"48915","Ziortza-Bolibar","4.98","14.93"
"20028","Zizurkil","20.03","21.40"
"01063","Zuia","7.97","6.97"
"20081","Zumaia","21.54","21.70"
"20080","Zumarraga","30.33","31.09"
