"48075","Orozko","7.67"
"48083","Ortuella","3.16"
"48072","Otxandio","6.38"
"01043","Oyón-Oion","4.47"
"20059","Oñati","8.32"
"20064","Pasaia","25.85"
"01044","Peñacerrada-Urizaharra","7.22"
"48077","Plentzia","2.11"
"48078","Portugalete","6.40"
"01047","Ribera Baja/Erribera Beitia","6.56"
"01051","Salvatierra/Agurain","0.85"
"01052","Samaniego","1.03"
"01053","San Millán/Donemiliaga","9.40"
"48082","Santurtzi","4.75"
"20070","Segura","8.20"
"48084","Sestao","7.31"
"48904","Sondika","3.99"
"48085","Sopela","2.85"
"48086","Sopuerta","5.80"
"20065","Soraluze-Placencia de las Armas","7.46"
"48076","Sukarrieta","2.70"
"20071","Tolosa","26.55"
"48087","Trucios-Turtzioz","6.70"
"48088","Ubide","18.18"
"48065","Ugao-Miraballes","0.81"
"48089","Urduliz","1.07"
"48074","Urduña/Orduña","12.24"
"01054","Urkabustaiz","0.59"
"20072","Urnieta","4.14"
"20077","Urretxu","7.35"
"20073","Usurbil","10.68"
"01055","Valdegovía/Gaubea","54.57"
"48080","Valle de Trápaga-Trapagaran","6.69"
"20075","Villabona","18.65"
"01057","Villabuena de Álava/Eskuernaga","0.00"
"01059","Vitoria-Gasteiz","4.54"
"01060","Yécora/Iekora","3.33"
"48095","Zaldibar","3.87"
"20078","Zaldibia","12.98"
"01061","Zalduondo","9.26"
"48096","Zalla","1.89"
"01062","Zambrana","1.45"
"48905","Zamudio","3.45"
"48097","Zaratamo","5.68"
"20079","Zarautz","10.76"
"48024","Zeanuri","7.67"
"48025","Zeberio","0.56"
"20025","Zegama","18.67"
"20026","Zerain","43.01"
"20027","Zestoa","12.21"
"48913","Zierbena","0.72"
"01018","Zigoitia","2.96"
"48915","Ziortza-Bolibar","4.06"
"20028","Zizurkil","16.98"
"01063","Zuia","2.84"
"20081","Zumaia","7.40"
"20080","Zumarraga","6.67"
