"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004"
"48087","Trucios-Turtzioz","0.76","0.76","0.76","0.76","0.57","0.56","0.56","0.56","0.56","0.56","0.56","0.57","0.64"
"48088","Ubide","2.14","2.14","2.14","2.18","2.18","2.10","2.10","2.10","2.10","2.10","2.10","2.10","2.10"
"48065","Ugao-Miraballes","7.94","7.94","7.94","7.56","6.40","6.48","6.48","6.48","6.48","6.04","5.13","5.06","5.06"
"48089","Urduliz","8.81","8.81","8.81","7.85","7.69","7.67","7.67","7.67","7.67","6.08","6.08","6.22","6.06"
"48074","Urduña/Orduña","3.88","3.88","3.88","3.80","3.13","3.12","3.11","3.11","3.11","3.11","3.11","2.55","1.72"
"01054","Urkabustaiz","1.49","1.59","1.48","1.51","1.52","1.53","1.53","1.53","1.56","1.56","1.56","1.55","1.55"
"20072","Urnieta","3.95","3.77","3.77","4.03","1.83","1.75","1.76","1.76","1.76","1.76","1.76","3.11","1.76"
"20077","Urretxu","6.89","6.89","6.91","6.62","6.67","2.88","2.81","2.81","2.81","2.81","2.81","2.81","2.81"
"20073","Usurbil","5.64","5.64","5.64","5.61","5.61","5.53","5.68","5.68","5.68","5.68","5.68","5.68","3.89"
"01055","Valdegovía/Gaubea","0.80","0.80","0.80","0.80","0.81","0.79","0.81","0.81","0.81","0.80","0.80","0.79","0.79"
"48080","Valle de Trápaga-Trapagaran","14.10","17.87","17.87","17.55","17.84","17.50","17.50","17.50","17.50","17.50","17.50","17.50","17.08"
"20075","Villabona","2.68","2.68","2.68","2.79","2.64","2.63","2.63","2.47","2.52","2.52","2.52","2.46","2.44"
"01057","Villabuena de Álava/Eskuernaga","2.58","2.58","2.58","2.53","1.69","1.68","1.68","1.67","1.68","1.68","1.68","1.68","1.68"
"01059","Vitoria-Gasteiz","10.81","10.81","10.81","10.93","11.02","10.92","10.90","10.90","10.89","10.89","10.90","10.65","10.24"
"01060","Yécora/Iekora","0.71","0.71","0.69","0.70","0.70","0.69","0.69","0.69","0.69","0.69","0.69","0.54","0.54"
"48095","Zaldibar","4.57","4.60","4.60","4.53","3.70","3.66","3.59","3.59","3.47","3.14","3.14","3.13","3.04"
"20078","Zaldibia","0.97","0.97","0.97","0.94","1.00","1.02","1.03","1.03","1.03","1.03","1.03","1.03","1.03"
"01061","Zalduondo","1.22","1.22","1.22","1.17","1.17","1.18","1.18","1.18","1.18","1.18","1.18","1.18","1.18"
"48096","Zalla","2.80","2.80","2.80","2.78","4.99","5.05","5.05","5.05","5.05","5.04","5.04","4.99","5.33"
"01062","Zambrana","0.76","0.76","0.76","0.75","0.58","0.58","0.58","0.58","0.58","0.58","0.58","0.58","0.58"
"48905","Zamudio","12.48","12.44","12.44","12.67","12.77","12.60","11.40","11.40","11.70","2.72","2.72","5.08","4.91"
"48097","Zaratamo","4.51","5.15","5.15","5.01","3.24","3.29","3.29","3.50","3.50","3.50","3.50","3.40","3.40"
"20079","Zarautz","11.21","11.21","11.15","11.24","11.72","11.67","11.72","11.72","10.36","10.36","10.33","10.04","10.04"
"48024","Zeanuri","0.28","0.28","0.29","0.28","0.21","0.21","0.21","0.21","0.21","0.21","0.21","0.23","0.23"
"48025","Zeberio","0.28","0.28","0.28","0.28","0.17","0.17","0.17","0.17","0.15","0.96","0.96","0.96","0.11"
"20025","Zegama","0.68","0.68","0.68","0.70","0.78","0.78","0.78","0.78","0.78","0.78","0.86","0.47","0.45"
"20026","Zerain","0.39","0.39","0.39","0.39","0.39","0.38","0.37","0.37","0.56","0.56","0.56","0.56","0.56"
"20027","Zestoa","1.96","1.96","1.96","1.96","2.15","2.15","2.17","2.17","2.17","1.51","1.20","1.20","1.20"
"48913","Zierbena","27.09","27.09","27.09","25.58","24.89","33.34","19.76","19.76","19.76","19.76","19.76","19.77","4.55"
"01018","Zigoitia","2.50","2.50","2.44","2.39","1.85","1.85","1.85","1.85","1.85","1.85","1.85","1.85","1.85"
"48915","Ziortza-Bolibar","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.24","0.18","0.18","0.18","0.62","0.60"
"20028","Zizurkil","2.80","2.80","2.87","2.83","2.51","2.42","2.44","2.44","2.44","2.42","2.21","2.21","2.21"
"01063","Zuia","2.19","2.19","2.19","2.11","2.10","2.11","2.11","2.11","2.11","2.11","2.01","2.01","2.01"
"20081","Zumaia","11.01","11.01","11.01","11.13","9.32","8.87","8.86","8.86","8.86","8.87","9.05","9.05","8.77"
"20080","Zumarraga","3.30","3.30","3.32","3.26","3.19","3.59","3.63","3.63","3.63","4.72","5.20","2.81","2.70"
