"Udalerri kodea","Udalerria","2014","2013","2011","2009","2006","2003","2001","1997"
"20037","Gaintza","20.766.00","21.602.00","20.820.00","21.600.00","18.335.00","14.926.00","14.498.00","9.839.00"
"48036","Galdakao","19.394.00","19.469.00","19.830.00","19.734.00","17.588.00","13.831.00","12.776.00","10.347.00"
"48037","Galdames","18.865.00","18.076.00","18.265.00","18.675.00","16.823.00","13.072.00","11.324.00","9.049.00"
"48038","Gamiz-Fika","22.415.00","22.480.00","22.755.00","22.434.00","22.565.00","16.080.00","13.565.00","10.186.00"
"48039","Garai","28.297.00","28.890.00","27.529.00","27.192.00","17.218.00","15.703.00","13.647.00","9.605.00"
"48040","Gatika","22.028.00","22.595.00","21.814.00","22.008.00","19.140.00","15.286.00","13.568.00","10.227.00"
"48041","Gautegiz Arteaga","22.947.00","21.998.00","22.590.00","23.500.00","20.508.00","15.945.00","13.661.00","10.630.00"
"20907","Gaztelu","21.566.00","18.971.00","18.792.00","18.281.00","16.777.00","13.454.00","10.887.00","9.304.00"
"48046","Gernika-Lumo","18.769.00","18.502.00","18.325.00","18.395.00","16.183.00","13.022.00","11.892.00","9.714.00"
"20039","Getaria","20.426.00","20.252.00","19.828.00","19.314.00","16.757.00","12.545.00","11.862.00","8.569.00"
"48044","Getxo","26.220.00","26.627.00","26.893.00","26.851.00","25.880.00","19.496.00","17.823.00","14.399.00"
"48047","Gizaburuaga","20.917.00","20.626.00","21.230.00","18.894.00","16.792.00","13.912.00","11.773.00","8.546.00"
"48042","Gordexola","19.661.00","23.706.00","19.304.00","20.019.00","18.339.00","13.562.00","16.528.00","9.024.00"
"48043","Gorliz","22.123.00","21.418.00","22.000.00","21.990.00","21.815.00","16.075.00","14.600.00","11.546.00"
"48045","Güeñes","16.487.00","16.859.00","17.211.00","16.796.00","14.907.00","11.776.00","10.258.00","7.998.00"
"01056","Harana/Valle de Arana","14.718.00","15.640.00","16.174.00","15.155.00","11.881.00","9.572.00","8.966.00","7.012.00"
"20040","Hernani","17.962.00","17.814.00","18.634.00","18.301.00","15.743.00","12.571.00","11.722.00","8.880.00"
"20041","Hernialde","18.230.00","18.543.00","19.005.00","19.511.00","16.760.00","13.370.00","11.360.00","8.978.00"
"20036","Hondarribia","20.818.00","20.703.00","22.366.00","21.329.00","18.608.00","14.807.00","13.382.00","10.374.00"
"20042","Ibarra","18.232.00","18.530.00","19.002.00","18.472.00","16.151.00","12.982.00","11.718.00","9.241.00"
"48048","Ibarrangelu","23.942.00","22.765.00","23.835.00","21.655.00","19.574.00","14.775.00","12.470.00","9.522.00"
"20043","Idiazabal","23.912.00","23.393.00","23.711.00","22.349.00","16.844.00","15.040.00","13.827.00","10.725.00"
"48094","Igorre","18.751.00","18.203.00","17.465.00","17.950.00","16.177.00","13.192.00","12.320.00","9.690.00"
"20044","Ikaztegieta","18.514.00","18.728.00","19.819.00","17.693.00","15.046.00","16.428.00","13.410.00","9.660.00"
"20045","Irun","16.690.00","16.759.00","17.588.00","17.546.00","15.826.00","11.981.00","11.001.00","8.751.00"
"20046","Irura","21.279.00","21.247.00","22.293.00","21.703.00","18.850.00","15.225.00","12.887.00","9.949.00"
"01027","Iruraiz-Gauna","18.037.00","18.705.00","20.390.00","18.199.00","14.251.00","13.487.00","11.875.00","8.171.00"
"01901","Iruña Oka/Iruña de Oca","19.590.00","19.717.00","20.592.00","20.761.00","17.308.00","14.123.00","12.274.00","9.399.00"
"48049","Ispaster","20.341.00","19.254.00","19.161.00","17.912.00","15.173.00","11.956.00","10.388.00","7.420.00"
"20047","Itsasondo","19.006.00","18.432.00","19.201.00","19.546.00","16.074.00","12.749.00","12.188.00","9.954.00"
"48910","Iurreta","16.849.00","16.831.00","17.509.00","17.277.00","13.989.00","12.298.00","11.099.00","8.589.00"
"48050","Izurtza","21.907.00","22.373.00","19.845.00","20.570.00","16.453.00","15.281.00","12.559.00","9.298.00"
"48022","Karrantza Harana/Valle de Carranza","13.277.00","12.590.00","12.585.00","13.300.00","11.839.00","8.789.00","8.087.00","6.448.00"
"48907","Kortezubi","20.194.00","19.243.00","20.792.00","19.680.00","15.918.00","12.973.00","11.388.00","8.932.00"
"01019","Kripan","13.054.00","13.270.00","12.279.00","12.928.00","9.969.00","9.378.00","9.076.00","8.039.00"
"01020","Kuartango","20.271.00","19.777.00","20.449.00","20.045.00","16.014.00","13.415.00","12.092.00","8.576.00"
"01028","Labastida/Bastida","15.030.00","15.099.00","15.620.00","16.089.00","14.040.00","11.729.00","10.271.00","8.052.00"
"01030","Lagrán","18.997.00","17.427.00","18.069.00","17.111.00","14.616.00","11.773.00","10.440.00","6.738.00"
"01031","Laguardia","16.462.00","16.405.00","17.116.00","17.288.00","14.638.00","12.434.00","10.933.00","9.228.00"
"01032","Lanciego/Lantziego","12.484.00","12.151.00","13.088.00","12.668.00","11.496.00","9.735.00","9.046.00","8.756.00"
"48051","Lanestosa","20.463.00","11.867.00","12.237.00","11.958.00","11.505.00","7.444.00","8.120.00","6.222.00"
"01902","Lantarón","15.715.00","15.929.00","16.962.00","16.470.00","14.302.00","11.915.00","10.197.00","11.220.00"
"01033","Lapuebla de Labarca","14.250.00","14.326.00","13.984.00","14.323.00","18.959.00","8.823.00","8.640.00","7.330.00"
"48052","Larrabetzu","22.012.00","22.154.00","22.496.00","21.847.00","18.747.00","15.227.00","13.569.00","10.928.00"
"20048","Larraul","19.926.00","21.496.00","20.268.00","19.905.00","14.945.00","11.052.00","10.116.00","8.023.00"
"20902","Lasarte-Oria","17.606.00","17.602.00","18.177.00","17.862.00","15.722.00","12.689.00","11.785.00","8.955.00"
"01036","Laudio/Llodio","18.280.00","18.222.00","18.523.00","17.933.00","14.838.00","12.335.00","11.404.00","8.393.00"
"48053","Laukiz","29.757.00","28.996.00","36.969.00","29.128.00","29.726.00","20.005.00","23.363.00","17.480.00"
"20049","Lazkao","21.075.00","20.847.00","20.916.00","20.201.00","17.296.00","14.224.00","12.605.00","9.533.00"
"20050","Leaburu","18.508.00","18.914.00","18.655.00","20.239.00","15.037.00","13.223.00","13.163.00","9.917.00"
"20051","Legazpi","19.660.00","19.438.00","19.763.00","19.389.00","16.603.00","13.401.00","12.332.00","9.214.00"
"20052","Legorreta","19.529.00","19.072.00","20.572.00","19.453.00","15.742.00","13.199.00","12.597.00","9.751.00"
"01058","Legutio","21.074.00","20.923.00","22.138.00","20.683.00","16.920.00","14.937.00","15.247.00","9.734.00"
"20068","Leintz-Gatzaga","21.030.00","21.091.00","20.438.00","18.900.00","18.520.00","15.604.00","18.094.00","11.421.00"
"48054","Leioa","20.637.00","20.347.00","20.949.00","20.824.00","18.819.00","14.221.00","13.266.00","10.326.00"
"48057","Lekeitio","17.993.00","17.695.00","17.977.00","17.471.00","15.196.00","12.375.00","11.338.00","8.771.00"
"48055","Lemoa","18.707.00","17.933.00","18.283.00","18.578.00","17.439.00","13.271.00","12.217.00","9.979.00"
"48056","Lemoiz","21.811.00","22.262.00","22.296.00","20.356.00","19.132.00","13.985.00","12.676.00","9.353.00"
"01034","Leza","17.380.00","19.765.00","17.651.00","16.144.00","15.676.00","12.577.00","10.296.00","8.747.00"
"48081","Lezama","22.490.00","23.378.00","23.757.00","24.388.00","22.284.00","17.467.00","16.086.00","11.239.00"
"20053","Lezo","16.825.00","16.711.00","17.642.00","17.115.00","14.358.00","11.767.00","11.044.00","8.581.00"
"20054","Lizartza","17.180.00","17.408.00","17.984.00","17.687.00","14.237.00","12.951.00","11.906.00","9.585.00"
"48903","Loiu","24.192.00","24.663.00","24.655.00","24.272.00","24.962.00","17.359.00","14.680.00","12.320.00"
"48058","Mallabia","19.942.00","19.261.00","19.905.00","19.580.00","17.919.00","14.676.00","12.641.00","9.088.00"
"48060","Markina-Xemein","18.446.00","18.472.00","18.225.00","17.340.00","15.706.00","12.929.00","11.772.00","9.165.00"
"48061","Maruri-Jatabe","24.916.00","26.797.00","25.330.00","24.835.00","24.257.00","16.363.00","14.623.00","10.204.00"
"48059","Mañaria","22.992.00","21.822.00","21.165.00","21.776.00","15.815.00","15.688.00","13.806.00","10.583.00"
"20901","Mendaro","20.814.00","20.453.00","21.053.00","20.360.00","16.376.00","13.807.00","12.591.00","9.213.00"
"48062","Mendata","19.844.00","19.843.00","19.277.00","19.287.00","16.385.00","12.848.00","11.720.00","9.109.00"
"48063","Mendexa","18.786.00","20.114.00","18.493.00","17.799.00","14.837.00","13.645.00","11.856.00","8.827.00"
"48064","Meñaka","21.235.00","20.937.00","20.895.00","21.093.00","18.616.00","14.231.00","12.820.00","9.757.00"
"01039","Moreda de Álava / Moreda Araba","13.915.00","13.285.00","13.883.00","13.607.00","12.537.00","9.455.00","10.181.00","8.868.00"
"48066","Morga","19.371.00","19.111.00","19.783.00","19.684.00","19.532.00","12.736.00","11.541.00","7.903.00"
"48068","Mundaka","19.998.00","20.322.00","20.297.00","19.980.00","17.685.00","13.301.00","12.029.00","8.999.00"
"48069","Mungia","21.996.00","22.457.00","22.373.00","22.113.00","19.673.00","15.572.00","13.922.00","11.387.00"
"48007","Munitibar-Arbatzegi Gerrikaitz-","16.919.00","17.345.00","17.753.00","17.116.00","15.058.00","12.564.00","11.404.00","8.401.00"
"48908","Murueta","26.166.00","27.302.00","24.479.00","22.647.00","19.459.00","15.672.00","14.108.00","11.427.00"
"48071","Muskiz","17.405.00","17.667.00","17.962.00","17.827.00","15.321.00","11.977.00","11.101.00","8.960.00"
"20057","Mutiloa","23.267.00","22.077.00","22.370.00","24.804.00","18.394.00","14.438.00","10.804.00","8.238.00"
"20056","Mutriku","18.761.00","17.613.00","18.692.00","18.823.00","14.750.00","12.145.00","10.883.00","8.230.00"
"48067","Muxika","19.797.00","19.764.00","19.436.00","18.769.00","16.867.00","13.008.00","11.931.00","8.842.00"
"48909","Nabarniz","20.921.00","19.549.00","19.297.00","18.335.00","14.992.00","12.334.00","11.765.00","7.684.00"
"01041","Navaridas","11.565.00","10.108.00","11.194.00","12.731.00","14.172.00","12.627.00","11.491.00","10.033.00"
"20063","Oiartzun","19.330.00","19.299.00","19.736.00","19.510.00","17.216.00","13.490.00","12.316.00","9.627.00"
"01042","Okondo","17.666.00","17.109.00","17.149.00","18.082.00","14.572.00","11.660.00","10.483.00","6.917.00"
"20058","Olaberria","21.035.00","20.884.00","21.750.00","20.692.00","19.369.00","14.312.00","13.847.00","10.842.00"
"48073","Ondarroa","16.113.00","15.735.00","15.730.00","15.217.00","13.360.00","10.789.00","10.151.00","8.677.00"
"20076","Ordizia","20.355.00","20.368.00","20.197.00","19.898.00","17.271.00","14.128.00","13.565.00","10.287.00"
"20905","Orendain","21.507.00","22.685.00","24.303.00","22.850.00","13.491.00","12.653.00","10.628.00","9.039.00"
"20060","Orexa","19.540.00","19.900.00","21.622.00","22.129.00","18.331.00","15.728.00","13.077.00","8.996.00"
"20061","Orio","19.783.00","19.514.00","20.337.00","19.420.00","16.753.00","13.596.00","12.092.00","8.944.00"
"20062","Ormaiztegi","22.043.00","23.000.00","22.588.00","22.958.00","18.902.00","15.586.00","13.582.00","10.889.00"
"48075","Orozko","20.365.00","20.354.00","19.804.00","19.842.00","17.460.00","12.865.00","11.650.00","9.586.00"
"48083","Ortuella","15.607.00","15.243.00","16.023.00","15.970.00","14.281.00","10.873.00","9.903.00","7.804.00"
"48072","Otxandio","19.019.00","18.649.00","18.832.00","18.029.00","15.689.00","13.195.00","11.819.00","9.427.00"
"01043","Oyón-Oion","15.581.00","14.965.00","16.098.00","15.206.00","15.296.00","10.957.00","10.998.00","8.446.00"
"20059","Oñati","21.841.00","21.943.00","22.402.00","22.413.00","19.668.00","15.924.00","15.035.00","11.678.00"
"20064","Pasaia","15.798.00","15.637.00","16.128.00","15.777.00","13.741.00","10.784.00","9.879.00","7.944.00"
"01044","Peñacerrada-Urizaharra","24.853.00","22.680.00","20.827.00","21.365.00","15.701.00","12.348.00","11.521.00","9.305.00"
"48077","Plentzia","22.059.00","21.694.00","22.891.00","23.648.00","21.485.00","17.596.00","15.633.00","12.747.00"
"48078","Portugalete","17.013.00","16.913.00","17.043.00","17.029.00","15.196.00","11.649.00","10.886.00","8.540.00"
"01047","Ribera Baja/Erribera Beitia","17.814.00","17.449.00","18.871.00","19.700.00","18.282.00","14.830.00","12.678.00","9.118.00"
