"48068","Mundaka","22.30","27.41"
"48069","Mungia","23.51","23.72"
"48007","Munitibar-Arbatzegi Gerrikaitz-","28.23","28.34"
"48908","Murueta","0.00","6.13"
"48071","Muskiz","29.79","30.53"
"20057","Mutiloa","7.14","0.00"
"20056","Mutriku","30.95","30.60"
"48067","Muxika","17.81","16.24"
"48909","Nabarniz","7.58","8.26"
"01041","Navaridas","7.30","7.04"
"20063","Oiartzun","10.16","12.30"
"01042","Okondo","19.48","18.21"
"20058","Olaberria","8.32","14.74"
"48073","Ondarroa","30.25","29.74"
"20076","Ordizia","16.26","17.25"
"20905","Orendain","19.05","19.80"
"20060","Orexa","0.00","0.00"
"20061","Orio","15.94","16.39"
"20062","Ormaiztegi","16.54","18.13"
"48075","Orozko","19.47","20.98"
"48083","Ortuella","30.48","33.28"
"48072","Otxandio","21.44","18.55"
"01043","Oyón-Oion","51.79","55.23"
"20059","Oñati","8.19","9.29"
"20064","Pasaia","35.73","33.37"
"01044","Peñacerrada-Urizaharra","12.42","12.20"
"48077","Plentzia","26.23","27.87"
"48078","Portugalete","26.39","29.28"
"01047","Ribera Baja/Erribera Beitia","12.20","17.59"
"01051","Salvatierra/Agurain","48.50","45.51"
"01052","Samaniego","0.00","0.00"
"01053","San Millán/Donemiliaga","7.43","4.96"
"48082","Santurtzi","36.31","36.23"
"20070","Segura","17.29","16.02"
"48084","Sestao","51.63","49.42"
"48904","Sondika","16.51","13.27"
"48085","Sopela","16.38","16.96"
"48086","Sopuerta","20.77","25.93"
"20065","Soraluze-Placencia de las Armas","46.28","45.71"
"48076","Sukarrieta","26.46","21.05"
"20071","Tolosa","22.62","21.97"
"48087","Trucios-Turtzioz","33.46","32.37"
"48088","Ubide","43.48","33.33"
"48065","Ugao-Miraballes","24.20","19.85"
"48089","Urduliz","16.41","17.31"
"48074","Urduña/Orduña","34.92","34.24"
"01054","Urkabustaiz","16.97","15.99"
"20072","Urnieta","9.91","9.61"
"20077","Urretxu","15.37","17.10"
"20073","Usurbil","17.52","16.31"
"01055","Valdegovía/Gaubea","24.87","21.47"
"48080","Valle de Trápaga-Trapagaran","27.16","24.68"
"20075","Villabona","29.01","24.47"
"01057","Villabuena de Álava/Eskuernaga","13.51","25.00"
"01059","Vitoria-Gasteiz","32.75","34.06"
"01060","Yécora/Iekora","0.00","7.09"
"48095","Zaldibar","21.92","24.12"
"20078","Zaldibia","23.06","13.27"
"01061","Zalduondo","19.05","18.52"
"48096","Zalla","36.89","32.66"
"01062","Zambrana","18.43","18.26"
"48905","Zamudio","17.52","16.39"
"48097","Zaratamo","22.81","20.00"
"20079","Zarautz","8.59","10.71"
"48024","Zeanuri","6.23","6.23"
"48025","Zeberio","29.20","26.07"
"20025","Zegama","11.49","14.16"
"20026","Zerain","8.55","8.47"
"20027","Zestoa","29.50","23.01"
"48913","Zierbena","17.88","11.35"
"01018","Zigoitia","2.13","7.35"
"48915","Ziortza-Bolibar","4.33","8.58"
"20028","Zizurkil","22.01","22.44"
"01063","Zuia","7.38","5.67"
"20081","Zumaia","14.36","12.74"
"20080","Zumarraga","18.26","18.27"
