"48029","Etxebarri","0.15"
"48030","Etxebarria","8.10"
"20035","Ezkio-Itsaso","5.66"
"48906","Forua","10.86"
"48035","Fruiz","9.46"
"20038","Gabiria","6.60"
"20037","Gaintza","6.49"
"48036","Galdakao","0.22"
"48037","Galdames","7.70"
"48038","Gamiz-Fika","8.11"
"48039","Garai","3.79"
"48040","Gatika","5.60"
"48041","Gautegiz Arteaga","11.92"
"20907","Gaztelu","6.56"
"48046","Gernika-Lumo","8.86"
"20039","Getaria","1.13"
"48044","Getxo","10.02"
"48047","Gizaburuaga","18.30"
"48042","Gordexola","12.64"
"48043","Gorliz","11.95"
"48045","Güeñes","8.24"
"01056","Harana/Valle de Arana","12.14"
"20040","Hernani","7.30"
"20041","Hernialde","4.50"
"20036","Hondarribia","1.34"
"20042","Ibarra","1.41"
"48048","Ibarrangelu","16.52"
"20043","Idiazabal","1.85"
"48094","Igorre","0.80"
"20044","Ikaztegieta","0.70"
"20045","Irun","1.57"
"20046","Irura","0.05"
"01027","Iruraiz-Gauna","5.02"
"01901","Iruña Oka/Iruña de Oca","2.53"
"48049","Ispaster","19.82"
"20047","Itsasondo","0.72"
"48910","Iurreta","0.49"
"48050","Izurtza","2.18"
"48022","Karrantza Harana/Valle de Carranza","11.60"
"48907","Kortezubi","11.26"
"01019","Kripan","13.16"
"01020","Kuartango","7.88"
"01028","Labastida/Bastida","2.44"
"01030","Lagrán","21.44"
"01031","Laguardia","21.12"
"01032","Lanciego/Lantziego","9.63"
"48051","Lanestosa","0.00"
"01902","Lantarón","6.60"
"01033","Lapuebla de Labarca","13.09"
"48052","Larrabetzu","1.34"
"20048","Larraul","5.37"
"20902","Lasarte-Oria","1.01"
"01036","Laudio/Llodio","4.26"
"48053","Laukiz","6.48"
"20049","Lazkao","2.27"
"20050","Leaburu","2.15"
"20051","Legazpi","9.88"
"20052","Legorreta","0.58"
"01058","Legutio","0.87"
"20068","Leintz-Gatzaga","6.21"
"48054","Leioa","3.04"
"48057","Lekeitio","17.88"
"48055","Lemoa","0.19"
"48056","Lemoiz","12.24"
"01034","Leza","13.31"
"48081","Lezama","2.48"
"20053","Lezo","0.72"
"20054","Lizartza","4.40"
"48903","Loiu","2.18"
"48058","Mallabia","3.20"
"48060","Markina-Xemein","9.69"
"48061","Maruri-Jatabe","7.03"
"48059","Mañaria","3.68"
"20901","Mendaro","0.73"
"48062","Mendata","11.95"
"48063","Mendexa","16.77"
"48064","Meñaka","8.13"
"01039","Moreda de Álava / Moreda Araba","2.65"
"48066","Morga","7.47"
"48068","Mundaka","16.95"
"48069","Mungia","5.18"
"48007","Munitibar-Arbatzegi Gerrikaitz-","15.00"
"48908","Murueta","12.76"
"48071","Muskiz","0.41"
"20057","Mutiloa","3.82"
"20056","Mutriku","2.89"
"48067","Muxika","7.04"
"48909","Nabarniz","17.83"
"01041","Navaridas","15.84"
"20063","Oiartzun","1.93"
"01042","Okondo","12.99"
"20058","Olaberria","0.73"
"48073","Ondarroa","5.44"
"20076","Ordizia","0.88"
"20905","Orendain","5.55"
"20060","Orexa","9.68"
"20061","Orio","0.19"
"20062","Ormaiztegi","2.70"
"48075","Orozko","4.76"
"48083","Ortuella","0.14"
"48072","Otxandio","4.76"
"01043","Oyón-Oion","2.29"
"20059","Oñati","9.04"
"20064","Pasaia","0.74"
"01044","Peñacerrada-Urizaharra","14.97"
"48077","Plentzia","12.75"
"48078","Portugalete","2.19"
"01047","Ribera Baja/Erribera Beitia","1.46"
"01051","Salvatierra/Agurain","1.02"
"01052","Samaniego","10.11"
"01053","San Millán/Donemiliaga","5.70"
"48082","Santurtzi","2.91"
"20070","Segura","2.36"
"48084","Sestao","3.12"
"48904","Sondika","0.81"
"48085","Sopela","8.09"
"48086","Sopuerta","6.51"
"20065","Soraluze-Placencia de las Armas","4.31"
"48076","Sukarrieta","15.39"
"20071","Tolosa","1.34"
"48087","Trucios-Turtzioz","17.72"
"48088","Ubide","0.95"
"48065","Ugao-Miraballes","2.49"
"48089","Urduliz","8.43"
"48074","Urduña/Orduña","10.67"
"01054","Urkabustaiz","3.39"
"20072","Urnieta","4.03"
"20077","Urretxu","8.33"
"20073","Usurbil","0.59"
"01055","Valdegovía/Gaubea","15.56"
"48080","Valle de Trápaga-Trapagaran","1.30"
"20075","Villabona","0.15"
"01057","Villabuena de Álava/Eskuernaga","12.23"
"01059","Vitoria-Gasteiz","3.85"
"01060","Yécora/Iekora","6.87"
"48095","Zaldibar","0.99"
"20078","Zaldibia","2.25"
"01061","Zalduondo","3.78"
"48096","Zalla","13.55"
"01062","Zambrana","1.66"
"48905","Zamudio","1.79"
"48097","Zaratamo","2.14"
"20079","Zarautz","1.61"
"48024","Zeanuri","1.72"
"48025","Zeberio","6.34"
"20025","Zegama","5.22"
"20026","Zerain","3.79"
"20027","Zestoa","3.22"
"48913","Zierbena","0.77"
"01018","Zigoitia","3.78"
"48915","Ziortza-Bolibar","10.60"
"20028","Zizurkil","1.17"
"01063","Zuia","2.54"
"20081","Zumaia","0.10"
"20080","Zumarraga","7.09"
