"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"48087","Trucios-Turtzioz","0.00","1.89","1.89","5.59","1.86","1.85","3.72","11.13","5.48","5.60","0.00","3.80","1.90"
"48088","Ubide","5.59","5.62","5.62","11.11","16.30","22.73","0.00","18.75","25.48","6.41","31.65","6.25","6.02"
"48065","Ugao-Miraballes","10.20","8.56","5.13","9.57","5.42","6.41","5.94","2.24","1.74","3.97","4.20","6.14","4.16"
"48089","Urduliz","4.38","5.97","6.75","5.13","7.78","6.58","5.03","8.13","11.27","9.99","13.17","17.45","16.72"
"48074","Urduña/Orduña","1.92","2.60","2.13","1.18","2.12","4.46","4.72","4.28","4.08","2.67","4.91","3.71","7.22"
"01054","Urkabustaiz","22.73","18.62","20.17","18.87","20.93","26.96","29.98","26.32","41.74","32.88","15.62","21.45","52.24"
"20072","Urnieta","4.49","5.16","3.54","3.38","6.14","2.92","5.05","5.08","6.80","5.04","4.77","7.38","6.19"
"20077","Urretxu","10.21","5.24","6.84","7.11","8.08","6.19","8.65","9.04","7.22","6.65","6.81","7.62","6.90"
"20073","Usurbil","12.60","29.32","23.29","23.60","20.24","24.68","32.01","40.81","21.37","28.67","45.15","44.93","39.87"
"01055","Valdegovía/Gaubea","31.56","30.74","40.35","24.63","44.32","32.67","28.13","32.95","30.09","38.39","48.46","25.52","36.96"
"48080","Valle de Trápaga-Trapagaran","13.51","13.95","11.47","11.20","6.80","8.72","8.67","11.39","9.09","13.70","9.73","11.75","9.65"
"20075","Villabona","12.08","11.89","15.12","12.25","13.80","14.89","13.96","14.21","15.64","15.49","14.80","16.54","16.53"
"01057","Villabuena de Álava/Eskuernaga","3.34","9.65","0.00","0.00","3.11","6.23","3.15","0.00","6.33","0.00","0.00","9.32","12.16"
"01059","Vitoria-Gasteiz","19.24","18.81","18.02","3.56","3.40","3.41","2.56","3.33","4.33","3.72","4.03","4.06","4.74"
"01060","Yécora/Iekora","11.19","7.65","15.27","10.91","20.98","0.00","13.51","6.62","16.89","3.45","7.07","10.99","19.16"
"48095","Zaldibar","6.50","10.48","9.50","14.09","14.75","4.93","12.88","11.44","15.12","14.92","25.38","32.58","33.63"
"20078","Zaldibia","1.90","5.18","3.24","1.97","3.95","4.63","1.32","3.96","3.37","4.12","4.10","4.06","6.68"
"01061","Zalduondo","5.21","0.00","0.00","0.00","5.24","0.00","5.29","16.22","0.00","0.00","11.56","24.10","51.95"
"48096","Zalla","10.40","9.30","5.41","5.07","9.34","8.03","4.03","10.63","11.32","10.20","15.64","10.82","11.01"
"01062","Zambrana","52.24","21.45","38.10","37.56","35.97","40.71","57.89","38.04","36.21","47.09","54.79","54.95","67.23"
"48905","Zamudio","23.65","28.16","23.87","22.59","16.54","17.28","12.74","23.02","28.20","30.23","33.61","37.62","19.84"
"48097","Zaratamo","11.20","14.54","12.72","9.66","8.41","8.29","10.45","21.29","18.09","17.38","13.43","11.61","5.46"
"20079","Zarautz","5.99","6.83","5.65","7.58","8.03","9.61","10.56","9.84","8.26","11.43","5.05","7.10","6.24"
"48024","Zeanuri","21.51","21.10","23.44","26.90","27.59","13.08","20.52","27.19","23.85","29.30","24.53","27.99","26.96"
"48025","Zeberio","5.54","6.45","6.45","3.71","4.68","4.71","5.68","7.53","12.13","6.60","7.70","6.82","3.92"
"20025","Zegama","0.66","4.55","4.55","3.87","5.80","3.89","1.99","0.68","2.10","4.35","2.26","5.36","6.13"
"20026","Zerain","3.92","0.00","0.00","3.79","7.66","3.95","0.00","0.00","4.07","4.07","4.10","4.07","7.97"
"20027","Zestoa","19.33","33.12","30.66","22.98","26.79","23.89","20.79","22.30","26.62","24.99","30.31","25.62","27.16"
"48913","Zierbena","18.11","20.15","14.78","14.29","13.09","7.75","12.95","17.56","28.68","23.24","36.63","25.12","20.72"
"01018","Zigoitia","40.09","28.59","30.30","44.55","42.58","47.31","47.85","47.56","43.20","58.22","51.69","59.78","59.35"
"48915","Ziortza-Bolibar","16.17","18.54","18.52","14.17","12.08","14.67","22.39","17.68","0.00","15.42","20.89","13.16","14.37"
"20028","Zizurkil","2.66","3.34","4.01","6.44","3.15","2.16","5.39","5.01","3.58","5.66","4.57","3.87","3.83"
"01063","Zuia","27.90","41.62","42.03","35.35","34.95","29.42","35.48","49.48","45.03","39.98","41.52","48.29","54.19"
"20081","Zumaia","4.38","6.82","5.68","5.73","8.61","9.47","10.20","8.81","14.72","26.72","20.94","14.45","15.90"
"20080","Zumarraga","5.54","7.68","7.68","7.65","8.89","10.68","12.01","13.20","10.74","11.32","10.32","10.30","7.49"
