"48073","Ondarroa","75.00"
"20076","Ordizia","77.49"
"20905","Orendain","98.04"
"20060","Orexa","100.00"
"20061","Orio","79.09"
"20062","Ormaiztegi","86.67"
"48075","Orozko","89.42"
"48083","Ortuella","91.08"
"48072","Otxandio","100.00"
"01043","Oyón-Oion","86.25"
"20059","Oñati","84.13"
"20064","Pasaia","63.20"
"01044","Peñacerrada-Urizaharra","98.84"
"48077","Plentzia","91.16"
"48078","Portugalete","74.93"
"01047","Ribera Baja/Erribera Beitia","96.62"
"01051","Salvatierra/Agurain","96.26"
"01052","Samaniego","100.00"
"01053","San Millán/Donemiliaga","99.63"
"48082","Santurtzi","71.41"
"20070","Segura","96.23"
"48084","Sestao","84.98"
"48904","Sondika","90.21"
"48085","Sopela","88.43"
"48086","Sopuerta","98.94"
"20065","Soraluze-Placencia de las Armas","87.53"
"48076","Sukarrieta","93.39"
"20071","Tolosa","76.60"
"48087","Trucios-Turtzioz","98.80"
"48088","Ubide","100.00"
"48065","Ugao-Miraballes","65.38"
"48089","Urduliz","94.10"
"48074","Urduña/Orduña","97.15"
"01054","Urkabustaiz","97.54"
"20072","Urnieta","87.36"
"20077","Urretxu","81.49"
"20073","Usurbil","84.50"
"01055","Valdegovía/Gaubea","99.87"
"48080","Valle de Trápaga-Trapagaran","87.37"
"20075","Villabona","69.36"
"01057","Villabuena de Álava/Eskuernaga","99.43"
"01059","Vitoria-Gasteiz","48.64"
"01060","Yécora/Iekora","100.00"
"48095","Zaldibar","87.69"
"20078","Zaldibia","98.48"
"01061","Zalduondo","100.00"
"48096","Zalla","88.47"
"01062","Zambrana","99.12"
"48905","Zamudio","80.81"
"48097","Zaratamo","96.52"
"20079","Zarautz","68.41"
"48024","Zeanuri","100.00"
"48025","Zeberio","97.78"
"20025","Zegama","97.71"
"20026","Zerain","98.86"
"20027","Zestoa","91.61"
"48913","Zierbena","96.00"
"01018","Zigoitia","98.09"
"48915","Ziortza-Bolibar","89.04"
"20028","Zizurkil","85.57"
"01063","Zuia","98.63"
"20081","Zumaia","68.94"
"20080","Zumarraga","76.29"
