"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003"
"01047","Ribera Baja/Erribera Beitia","9.09","9.64","9.94","11.62","10.59","10.05","10.05","7.93","7.08","6.73","6.01","5.79","3.93","3.97"
"01051","Salvatierra/Agurain","10.33","10.71","11.09","11.59","11.33","10.89","10.36","9.66","7.41","5.08","4.53","3.52","2.93","1.78"
"01052","Samaniego","5.94","4.76","6.90","13.80","14.80","16.37","13.98","13.17","11.85","7.35","3.90","2.58","1.88","0.32"
"01053","San Millán/Donemiliaga","2.51","2.49","3.31","2.69","2.64","2.34","2.07","0.98","0.70","1.48","0.98","1.94","1.13","1.02"
"48082","Santurtzi","4.03","4.04","4.24","4.57","4.60","4.31","4.14","3.61","3.04","2.44","2.11","1.63","1.18","0.80"
"20070","Segura","7.40","7.52","8.11","8.01","8.73","7.66","6.87","6.18","5.74","4.25","3.28","3.09","2.76","2.59"
"48084","Sestao","6.08","5.83","5.91","6.57","6.40","5.97","5.53","5.10","4.20","3.17","2.47","1.79","1.24","1.05"
"48904","Sondika","4.32","4.19","4.47","4.68","4.93","5.18","5.07","4.67","4.15","3.36","2.96","2.26","1.63","1.11"
"48085","Sopela","3.53","3.75","3.97","4.34","4.69","4.28","4.17","4.12","4.00","3.64","3.33","3.23","2.90","2.46"
"48086","Sopuerta","4.05","4.27","4.17","4.74","5.41","5.64","5.76","5.07","4.74","4.14","3.13","1.99","1.45","0.72"
"20065","Soraluze-Placencia de las Armas","9.43","8.87","8.52","8.98","8.21","7.23","6.42","5.84","4.69","4.04","3.88","4.12","4.18","2.69"
"48076","Sukarrieta","4.89","4.29","2.82","3.61","4.76","4.80","2.84","3.14","3.19","1.98","1.69","1.69","1.39","1.21"
"20071","Tolosa","6.04","5.99","5.63","5.71","5.43","4.68","4.70","4.22","3.60","2.92","2.65","1.96","1.53","1.27"
"48087","Trucios-Turtzioz","3.73","4.68","5.33","4.86","4.83","4.28","4.80","4.51","3.48","4.20","1.72","2.10","2.08","0.58"
"48088","Ubide","10.67","11.17","9.44","8.52","9.24","9.78","8.38","8.07","8.23","7.10","5.10","5.66","6.21","7.60"
"48065","Ugao-Miraballes","4.62","4.61","4.26","5.01","4.61","4.14","4.27","3.62","3.19","2.36","2.03","1.65","1.20","0.83"
"48089","Urduliz","3.01","2.92","2.80","2.94","3.30","3.28","3.16","2.91","2.70","2.57","2.52","3.36","2.14","1.68"
"48074","Urduña/Orduña","4.49","4.37","5.48","6.26","6.11","5.96","5.99","5.62","5.24","4.60","4.30","4.21","4.26","3.36"
"01054","Urkabustaiz","7.92","6.77","7.20","7.69","11.85","10.04","7.95","6.69","6.82","6.57","5.73","4.70","3.65","3.05"
"20072","Urnieta","4.51","4.15","4.34","4.73","4.65","4.17","4.18","4.27","4.06","3.77","3.43","3.10","2.32","2.08"
"20077","Urretxu","5.26","5.31","5.67","4.73","4.85","4.75","4.47","4.43","3.73","3.36","2.76","1.89","1.56","1.46"
"20073","Usurbil","5.05","4.56","4.30","4.06","4.04","3.86","3.84","3.62","3.35","2.87","2.83","2.37","2.12","2.23"
"01055","Valdegovía/Gaubea","7.00","7.31","7.71","7.85","5.72","6.83","6.15","5.74","6.45","5.49","4.00","2.62","2.49","3.07"
"48080","Valle de Trápaga-Trapagaran","2.28","2.32","2.27","2.22","2.25","2.05","1.89","1.82","1.54","1.36","1.16","0.96","0.84","0.58"
"20075","Villabona","8.93","8.31","8.03","7.65","7.00","6.34","5.50","4.93","4.29","3.36","3.74","2.85","2.26","1.88"
"01057","Villabuena de Álava/Eskuernaga","9.25","10.13","9.29","8.71","10.03","8.62","8.54","5.97","5.36","5.41","6.15","4.97","4.05","6.85"
"01059","Vitoria-Gasteiz","8.54","8.72","8.98","9.54","10.26","9.95","9.84","9.18","8.22","7.08","6.26","5.71","4.67","4.09"
"01060","Yécora/Iekora","12.64","8.65","7.75","7.92","10.18","9.41","11.89","14.43","9.36","8.19","8.04","6.09","2.63","3.92"
"48095","Zaldibar","6.09","5.91","6.14","6.84","7.09","6.09","6.58","6.20","4.98","3.64","3.44","3.23","2.45","1.91"
"20078","Zaldibia","11.81","12.49","10.33","10.01","9.59","9.36","8.78","8.85","8.38","4.99","3.53","4.13","3.78","3.44"
"01061","Zalduondo","1.06","1.53","1.62","2.15","2.16","1.52","2.07","1.08","0.54","3.24","1.70","2.37","2.47","2.05"
"48096","Zalla","7.30","7.25","7.32","7.70","7.82","6.77","6.26","6.21","5.58","4.52","3.58","3.20","2.50","2.18"
"01062","Zambrana","7.04","7.88","10.07","10.43","10.93","7.44","5.48","6.10","5.03","1.94","1.93","1.63","0.28","0.28"
"48905","Zamudio","5.91","5.83","5.88","6.94","6.67","5.91","5.69","5.34","5.11","4.93","4.14","3.43","2.73","2.48"
"48097","Zaratamo","2.69","2.60","2.66","2.73","2.59","2.58","2.75","2.88","3.10","1.84","1.76","1.23","0.85","0.73"
"20079","Zarautz","5.22","5.14","5.20","5.90","6.01","6.15","6.28","6.30","5.50","4.86","4.32","3.66","2.98","2.46"
"48024","Zeanuri","3.19","3.34","3.70","5.58","5.95","5.86","5.99","6.69","6.53","4.13","3.30","2.99","1.73","1.40"
"48025","Zeberio","2.21","2.22","2.21","2.21","2.14","2.16","2.36","2.47","2.52","2.52","1.52","1.17","0.78","1.18"
"20025","Zegama","7.00","6.59","8.51","10.28","10.82","10.62","10.72","8.98","8.32","7.32","5.34","3.45","2.75","2.08"
"20026","Zerain","5.10","4.31","6.08","6.08","5.28","2.72","1.61","1.23","1.23","0.40","1.23","0.00","0.00","0.00"
"20027","Zestoa","6.43","6.30","5.42","5.15","5.82","6.02","4.88","4.00","3.04","2.55","1.93","1.93","1.39","0.94"
"48913","Zierbena","2.35","2.48","2.47","2.91","3.63","3.40","2.65","2.68","2.37","1.62","1.17","1.09","1.34","1.21"
"01018","Zigoitia","2.32","2.78","2.70","2.79","3.38","3.01","2.66","2.43","2.52","2.31","2.13","1.89","1.28","1.88"
"48915","Ziortza-Bolibar","2.78","3.69","3.46","4.20","4.31","2.93","1.96","1.77","1.77","2.03","2.09","5.31","4.19","3.12"
"20028","Zizurkil","7.31","6.28","5.67","7.21","5.09","5.26","4.63","4.50","4.33","3.80","4.02","3.08","3.47","2.77"
"01063","Zuia","3.87","4.49","4.74","4.33","4.35","5.24","6.41","6.74","6.01","5.61","5.80","4.79","4.10","4.62"
"20081","Zumaia","4.95","4.83","4.89","4.67","4.41","4.23","3.91","3.98","3.37","2.86","2.32","2.12","2.07","1.78"
"20080","Zumarraga","5.10","5.26","4.59","5.05","4.56","4.42","4.45","4.45","3.81","2.93","2.44","2.02","1.80","1.49"
