"20065","Soraluze-Placencia de las Armas","63.92"
"48076","Sukarrieta","61.81"
"20071","Tolosa","63.86"
"48087","Trucios-Turtzioz","68.24"
"48088","Ubide","63.04"
"48065","Ugao-Miraballes","71.94"
"48089","Urduliz","70.89"
"48074","Urduña/Orduña","68.54"
"01054","Urkabustaiz","66.13"
"20072","Urnieta","69.99"
"20077","Urretxu","62.70"
"20073","Usurbil","69.12"
"01055","Valdegovía/Gaubea","66.04"
"48080","Valle de Trápaga-Trapagaran","79.42"
"20075","Villabona","66.00"
"01057","Villabuena de Álava/Eskuernaga","65.48"
"01059","Vitoria-Gasteiz","65.44"
"01060","Yécora/Iekora","59.81"
"48095","Zaldibar","64.99"
"20078","Zaldibia","65.81"
"01061","Zalduondo","59.38"
"48096","Zalla","71.16"
"01062","Zambrana","77.32"
"48905","Zamudio","73.99"
"48097","Zaratamo","72.29"
"20079","Zarautz","67.90"
"48024","Zeanuri","61.08"
"48025","Zeberio","61.90"
"20025","Zegama","59.17"
"20026","Zerain","60.37"
"20027","Zestoa","64.54"
"48913","Zierbena","79.72"
"01018","Zigoitia","61.89"
"48915","Ziortza-Bolibar","60.78"
"20028","Zizurkil","61.17"
"01063","Zuia","64.44"
"20081","Zumaia","67.96"
"20080","Zumarraga","65.03"
