"Udalerri kodea","Udalerria","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002"
"48081","Lezama","1.491.53","1.535.19","1.626.56","1.583.36","1.893.42","2.274.64","2.126.86","3.730.26","3.812.41","4.034.81","4.334.38","4.523.38","4.219.42","4.369.60"
"20053","Lezo","1.993.27","1.926.97","1.823.87","1.951.90","2.369.16","2.611.48","2.477.31","3.043.89","3.177.28","3.091.22","3.194.64","3.090.06","3.365.08","3.386.51"
"20054","Lizartza","4.190.10","3.954.63","3.838.00","3.966.95","4.566.28","4.014.02","4.536.71","5.291.10","4.865.77","4.594.01","3.503.60","1.616.82","2.825.25","3.581.94"
"48903","Loiu","35.745.64","35.796.72","35.745.35","33.189.27","35.902.14","35.972.85","24.214.12","40.715.97","39.769.21","41.187.72","38.050.71","39.888.51","36.307.44","34.494.37"
"48058","Mallabia","13.056.56","11.443.64","11.197.62","12.230.88","13.901.59","13.406.00","11.765.21","13.679.90","14.093.33","14.828.67","14.940.63","14.376.76","13.657.00","13.208.10"
"48060","Markina-Xemein","2.004.66","1.901.39","1.621.97","1.752.34","2.077.99","2.114.99","2.066.03","2.403.11","2.405.70","2.469.44","2.474.82","2.231.56","2.242.62","1.911.69"
"48061","Maruri-Jatabe","7.60","23.16","0.00","39.29","95.58","37.35","80.51","70.90","56.10","49.80","67.79","108.87","138.34","197.80"
"48059","Mañaria","6.515.52","5.966.63","5.421.82","7.341.79","8.367.27","10.249.84","10.582.03","10.675.64","12.754.67","13.456.00","12.795.70","13.417.83","14.781.30","14.281.28"
"20901","Mendaro","4.198.14","3.948.05","4.007.54","4.008.16","4.289.91","4.102.44","3.895.06","4.560.81","5.100.18","5.064.92","4.511.04","4.588.63","3.893.23","2.944.88"
"48062","Mendata","102.84","120.22","0.00","132.73","141.53","129.82","122.10","136.78","185.99","64.27","117.96","40.90","36.49","36.46"
"48063","Mendexa","274.66","282.64","310.80","484.70","605.67","602.16","612.99","601.08","658.98","604.28","457.90","500.07","492.84","448.72"
"48064","Meñaka","21.89","26.91","19.84","84.93","80.27","99.28","113.81","133.02","82.36","95.38","72.90","66.38","67.78","50.97"
"01039","Moreda de Álava / Moreda Araba","652.51","617.42","558.36","643.36","676.40","695.10","701.01","574.17","481.08","468.15","399.12","247.79","252.22","186.84"
"48066","Morga","115.21","117.44","0.00","222.50","153.31","84.32","85.22","96.47","70.82","48.70","61.82","89.07","96.05","74.41"
"48068","Mundaka","1.272.15","1.122.27","960.69","1.059.34","1.198.91","1.364.81","1.139.01","1.038.90","948.18","923.05","891.09","854.99","625.97","173.55"
"48069","Mungia","1.766.85","1.777.44","1.805.12","2.035.53","2.150.80","2.359.41","2.319.72","2.758.93","2.839.57","3.013.39","3.121.91","3.181.69","3.298.95","3.301.83"
"48007","Munitibar-Arbatzegi Gerrikaitz-","6.08","13.33","9.32","43.41","82.48","172.20","229.71","209.67","225.85","173.91","75.02","73.27","49.84","59.16"
"48908","Murueta","1.890.17","2.482.75","2.513.78","3.468.06","3.064.92","3.659.81","2.939.62","3.115.49","2.991.19","2.521.62","2.571.77","2.658.82","3.483.64","3.108.34"
"48071","Muskiz","66.798.02","53.019.60","2.179.67","1.961.53","3.117.47","11.705.54","7.419.35","12.317.55","10.863.23","8.228.59","8.646.94","4.172.64","5.816.62","2.938.73"
"20057","Mutiloa","0.62","11.54","0.34","29.21","49.44","26.23","9.33","5.85","33.72","78.86","120.68","104.56","25.09","52.47"
"20056","Mutriku","443.48","483.90","401.28","598.49","632.52","742.69","778.05","836.51","863.78","919.88","718.74","799.66","947.58","993.11"
"48067","Muxika","8.661.13","8.582.89","8.717.26","8.539.25","25.922.06","26.023.01","23.337.37","29.054.78","8.733.73","5.905.22","4.126.40","4.810.00","4.404.84","3.883.28"
"48909","Nabarniz","7.26","1.01","0.00","4.75","30.94","23.54","23.52","33.29","188.01","28.81","42.07","20.01","33.49","45.09"
"01041","Navaridas","194.51","211.06","177.87","203.23","229.10","233.31","260.34","196.90","182.47","268.30","284.31","184.25","213.51","180.14"
"20063","Oiartzun","1.895.85","1.809.89","1.789.16","2.505.95","2.704.86","2.869.48","2.633.63","3.222.13","3.327.38","3.410.53","3.269.50","3.488.89","3.614.39","3.847.16"
"01042","Okondo","8.581.77","8.225.52","7.260.87","7.648.63","7.952.25","8.110.40","8.702.14","11.027.25","11.610.63","11.719.36","11.669.71","9.636.44","10.115.32","9.946.92"
"20058","Olaberria","638.390.14","632.387.79","576.378.26","626.590.46","603.226.46","551.505.51","368.521.89","636.620.12","725.248.48","715.350.76","696.482.56","741.864.37","714.542.77","660.764.25"
"48073","Ondarroa","291.43","292.78","230.54","396.32","384.93","399.94","390.87","410.54","326.67","423.30","393.23","361.60","379.03","320.33"
"20076","Ordizia","2.624.33","2.521.08","2.592.20","2.636.21","2.738.66","2.663.89","2.323.90","2.737.27","2.790.53","2.931.88","2.738.20","2.908.39","2.749.48","2.535.09"
"20905","Orendain","7.24","6.24","0.00","198.58","164.23","131.94","122.72","420.33","454.27","357.60","168.96","55.50","24.70","52.70"
"20060","Orexa","176.01","165.29","192.28","227.07","149.07","142.21","154.76","133.18","153.83","305.75","222.38","273.89","252.98","271.72"
"20061","Orio","86.84","101.98","75.22","195.57","212.10","200.72","173.31","180.69","183.18","230.94","207.93","214.61","181.26","228.45"
"20062","Ormaiztegi","6.032.06","5.841.36","5.961.56","6.100.86","6.032.07","7.033.35","6.130.81","7.138.44","7.186.00","6.964.63","7.078.28","6.692.33","6.578.75","6.322.63"
"48075","Orozko","4.562.39","4.425.20","3.609.31","4.475.44","4.705.27","5.036.70","5.086.09","5.491.90","4.593.44","4.691.99","4.630.25","4.739.33","5.103.31","4.840.90"
"48083","Ortuella","827.50","791.00","734.71","766.67","845.78","884.43","992.16","1.193.56","1.385.16","1.247.57","1.213.81","1.076.53","1.126.42","1.158.50"
"48072","Otxandio","1.800.35","1.954.95","1.794.28","1.799.94","1.878.28","1.894.36","2.169.43","3.058.53","3.616.67","2.997.05","3.332.70","3.306.06","3.273.35","3.154.66"
"01043","Oyón-Oion","6.300.39","5.741.19","5.304.50","5.242.57","5.305.01","5.588.85","5.343.95","6.270.16","6.375.83","6.302.57","6.312.33","6.951.25","7.500.14","7.082.41"
"20059","Oñati","12.722.39","11.892.70","12.277.15","13.167.97","12.663.92","11.413.31","9.566.23","12.217.30","13.206.33","13.780.61","11.487.16","11.614.17","9.583.60","10.023.24"
"20064","Pasaia","108.13","138.65","101.23","113.37","141.34","158.08","150.86","136.55","159.93","119.66","132.94","171.95","198.23","218.36"
"01044","Peñacerrada-Urizaharra","8.06","7.00","0.00","29.47","36.34","27.94","37.65","26.53","21.19","56.74","12.03","19.98","10.52","8.42"
"48077","Plentzia","67.83","108.05","20.77","119.90","127.81","141.68","141.32","180.14","125.17","116.42","143.22","151.20","114.41","110.17"
"48078","Portugalete","67.25","64.77","45.66","74.57","99.53","106.05","115.51","138.40","131.18","126.26","128.12","128.46","201.39","308.83"
"01047","Ribera Baja/Erribera Beitia","3.943.72","3.333.96","2.541.45","2.791.94","2.730.53","2.912.07","3.138.23","3.567.49","3.387.70","3.058.03","2.930.81","3.852.71","3.833.83","3.662.23"
"01051","Salvatierra/Agurain","10.857.96","10.905.58","10.987.23","9.415.37","9.941.42","8.054.17","7.655.01","10.810.11","12.409.97","13.506.78","14.871.46","11.207.40","8.353.22","7.778.13"
"01052","Samaniego","2.724.56","2.426.95","2.245.54","2.759.83","2.242.59","2.247.47","2.674.38","3.105.78","3.147.86","2.854.12","2.733.97","1.097.77","1.921.31","1.101.26"
"01053","San Millán/Donemiliaga","76.28","130.29","2.56","488.53","450.14","432.63","448.48","769.82","751.19","863.44","887.90","1.159.64","1.114.54","971.97"
"48082","Santurtzi","123.32","142.18","115.62","144.58","175.69","184.50","169.10","153.29","177.87","187.44","151.50","213.71","144.94","118.24"
"20070","Segura","1.242.63","1.272.79","1.026.93","1.117.81","1.146.55","1.077.47","1.050.85","1.587.65","1.744.90","1.773.54","1.656.42","1.348.93","1.260.76","1.327.62"
"48084","Sestao","19.080.42","20.125.51","21.632.63","11.305.79","27.773.84","34.481.79","21.994.47","37.919.07","37.845.35","34.950.90","24.179.09","32.569.60","21.692.44","24.894.46"
"48904","Sondika","1.856.26","1.719.47","1.930.32","2.453.78","2.504.20","2.476.05","2.586.01","3.251.66","3.589.91","3.648.76","3.753.23","3.734.25","3.466.90","3.609.77"
"48085","Sopela","952.34","1.010.67","1.041.77","1.124.75","1.093.02","1.066.36","994.82","1.169.89","1.209.02","1.315.20","1.317.77","1.301.61","1.079.36","1.165.95"
"48086","Sopuerta","370.36","428.15","418.88","545.68","563.13","805.11","939.33","985.98","989.77","974.86","919.37","1.039.25","835.86","815.94"
"20065","Soraluze-Placencia de las Armas","3.247.76","3.111.83","3.136.51","3.092.11","3.266.37","3.289.25","2.501.61","3.747.39","4.026.76","3.820.64","3.615.31","3.701.78","3.401.05","3.357.94"
"48076","Sukarrieta","27.53","49.22","21.27","66.64","73.69","95.63","50.84","69.52","55.73","46.11","39.40","37.72","14.11","10.63"
"20071","Tolosa","554.38","532.23","515.00","531.09","604.29","618.33","2.042.88","4.126.25","2.357.76","2.817.61","3.345.39","3.229.50","2.828.42","2.767.23"
"48087","Trucios-Turtzioz","6.731.36","6.987.29","6.586.28","7.176.29","6.638.80","6.584.24","7.158.20","5.100.56","533.17","54.26","33.80","23.72","57.72","41.82"
"48088","Ubide","0.00","0.00","0.00","66.88","60.56","61.31","61.44","57.04","47.45","30.46","11.77","2.81","28.86","49.97"
"48065","Ugao-Miraballes","1.396.58","1.439.65","1.291.46","1.322.09","1.326.18","1.353.79","1.252.73","1.328.72","1.394.14","1.344.49","1.283.23","1.370.88","1.267.22","1.194.94"
"48089","Urduliz","1.676.58","1.547.57","1.348.80","1.859.00","1.910.79","1.713.14","1.924.11","2.043.43","1.986.31","1.744.01","1.861.32","177.52","3.639.08","1.615.26"
"48074","Urduña/Orduña","190.98","170.45","153.00","229.07","313.73","622.08","646.79","902.55","1.072.52","937.30","1.384.03","914.00","1.086.03","1.559.08"
"01054","Urkabustaiz","4.193.13","4.860.51","4.742.73","4.664.08","5.500.53","5.155.07","4.593.87","7.576.92","7.969.18","8.495.83","9.394.60","9.691.49","10.166.99","9.966.75"
"20072","Urnieta","5.481.82","5.441.49","4.352.92","3.039.59","3.200.71","3.188.44","3.120.79","3.511.39","3.557.11","3.290.84","3.621.21","3.596.52","3.424.42","3.250.76"
"20077","Urretxu","662.17","657.65","620.19","641.62","693.60","678.58","737.31","863.17","843.92","1.265.74","1.657.45","1.848.64","2.032.68","1.959.44"
"20073","Usurbil","19.713.74","21.181.66","23.036.87","24.526.87","27.664.75","28.368.56","23.838.00","32.310.95","33.844.02","32.333.87","31.031.40","31.581.90","30.293.00","30.782.96"
"01055","Valdegovía/Gaubea","1.634.84","1.274.44","1.356.71","1.459.20","1.880.66","1.892.39","1.770.05","1.670.97","1.501.12","2.110.41","2.497.72","2.601.33","2.483.28","2.176.68"
"48080","Valle de Trápaga-Trapagaran","39.612.66","39.916.91","38.694.71","37.618.19","41.244.32","39.952.19","38.737.02","55.344.62","57.213.98","57.738.28","54.755.55","54.374.10","51.760.52","48.813.28"
"20075","Villabona","1.047.64","1.009.80","1.074.58","1.181.50","1.311.63","1.309.95","1.162.47","1.244.92","1.246.02","1.230.07","2.243.59","5.014.54","4.923.28","5.015.16"
"01057","Villabuena de Álava/Eskuernaga","3.975.59","4.024.25","3.833.21","3.319.46","3.486.06","3.246.04","3.581.73","3.340.20","3.113.71","3.015.27","2.799.98","2.295.66","1.774.87","1.671.91"
"01059","Vitoria-Gasteiz","2.468.38","2.516.05","2.547.45","2.703.78","2.946.90","2.828.00","2.527.58","3.401.12","2.524.54","2.418.97","2.422.30","2.493.55","2.448.98","2.809.83"
"01060","Yécora/Iekora","527.10","494.17","362.16","302.01","317.55","198.66","187.00","162.49","159.73","167.74","151.31","172.75","155.02","154.38"
"48095","Zaldibar","7.068.31","6.709.45","6.229.33","5.924.46","6.266.44","5.867.66","5.344.94","7.433.78","7.854.73","7.644.23","7.570.89","6.930.29","6.470.14","6.342.64"
"20078","Zaldibia","1.279.60","1.167.30","960.83","1.082.49","1.198.88","1.054.22","1.266.47","1.918.22","1.918.96","1.744.05","1.738.93","1.699.59","2.068.29","6.445.74"
"01061","Zalduondo","0.00","0.00","0.00","7.77","7.75","17.02","53.98","44.17","30.76","34.70","42.41","79.78","90.69","93.26"
"48096","Zalla","6.186.69","6.147.12","6.802.12","7.419.99","7.575.84","10.025.84","15.194.22","17.664.26","17.551.41","17.426.85","16.690.58","17.710.84","17.401.62","17.510.14"
"01062","Zambrana","293.15","661.74","1.372.38","263.69","449.51","608.72","358.31","1.376.07","1.761.64","1.669.15","1.677.60","1.397.20","1.397.03","1.376.86"
"48905","Zamudio","21.391.24","21.686.51","21.298.57","21.394.71","21.773.46","21.315.52","20.728.87","22.812.07","22.815.28","23.278.31","22.909.48","22.418.71","21.796.49","20.238.01"
"48097","Zaratamo","2.195.50","1.992.84","2.275.94","3.207.21","4.369.80","5.109.73","13.827.89","9.449.86","14.293.78","19.006.41","23.859.47","23.888.42","21.110.13","20.539.11"
"20079","Zarautz","500.99","499.13","465.14","535.48","554.25","580.34","577.41","692.01","756.75","748.05","771.14","796.40","786.08","814.20"
"48024","Zeanuri","226.68","32.32","9.75","49.56","50.52","48.53","66.78","46.45","46.93","52.37","36.83","45.72","36.67","102.11"
"48025","Zeberio","1.255.48","1.139.98","922.84","994.85","1.093.01","1.053.67","750.43","1.182.43","1.276.86","1.203.05","1.150.77","1.304.63","1.305.76","1.401.93"
"20025","Zegama","1.294.94","1.606.87","1.380.06","1.164.97","1.151.65","1.319.93","1.253.59","1.693.51","1.978.03","1.913.11","1.198.40","534.39","472.62","424.51"
"20026","Zerain","607.69","589.49","584.37","815.29","799.48","776.60","748.86","701.58","679.23","631.70","557.62","546.35","504.78","471.41"
"20027","Zestoa","4.584.92","4.744.59","7.985.07","10.386.28","11.028.65","8.626.37","10.110.18","15.445.70","12.690.61","7.988.93","7.363.16","7.198.65","6.833.58","6.197.90"
"48913","Zierbena","33.591.73","27.455.74","21.826.44","27.480.51","30.109.46","36.213.07","36.294.44","40.928.21","35.326.44","42.338.77","34.797.79","37.203.44","15.169.11","11.995.96"
"01018","Zigoitia","5.323.85","5.605.40","6.093.57","6.679.80","8.235.60","7.806.54","8.271.26","9.506.98","9.821.94","10.738.66","11.752.95","11.430.55","11.018.13","9.926.98"
"48915","Ziortza-Bolibar","45.13","50.73","34.56","42.57","27.43","23.01","48.14","41.68","25.76","21.40","58.38","2.231.56","2.242.62","1.911.69"
"20028","Zizurkil","12.283.54","11.829.82","11.168.66","14.558.07","15.545.67","16.350.03","15.585.79","14.032.91","3.611.80","3.664.64","3.246.53","3.158.49","3.287.53","3.243.11"
"01063","Zuia","92.07","111.68","79.96","171.95","216.45","245.50","311.22","464.37","419.45","416.68","389.84","348.09","309.98","371.71"
"20081","Zumaia","6.116.95","5.817.85","5.612.10","5.548.04","5.319.90","5.141.45","4.600.14","6.322.70","6.237.68","7.117.95","6.590.65","6.325.43","6.024.77","5.661.09"
"20080","Zumarraga","48.205.00","46.341.58","44.698.74","46.819.13","51.186.80","54.142.75","42.685.96","42.477.84","51.297.68","56.795.87","49.904.94","52.426.02","60.368.39","58.653.62"
