"48007","Munitibar-Arbatzegi Gerrikaitz-","12.50","12.50"
"48908","Murueta","0.00","0.00"
"48071","Muskiz","10.23","14.88"
"20057","Mutiloa","0.00","0.00"
"20056","Mutriku","13.57","10.91"
"48067","Muxika","8.11","2.70"
"48909","Nabarniz","10.00","10.00"
"01041","Navaridas","1.82","1.82"
"20063","Oiartzun","6.52","9.32"
"01042","Okondo","22.50","17.50"
"20058","Olaberria","0.00","4.08"
"48073","Ondarroa","18.16","16.82"
"20076","Ordizia","4.83","4.91"
"20905","Orendain","0.00","0.00"
"20060","Orexa","0.00","0.00"
"20061","Orio","7.74","8.43"
"20062","Ormaiztegi","2.59","4.31"
"48075","Orozko","17.32","20.47"
"48083","Ortuella","10.36","12.44"
"48072","Otxandio","18.75","17.19"
"01043","Oyón-Oion","10.46","9.65"
"20059","Oñati","6.71","5.82"
"20064","Pasaia","11.52","10.05"
"01044","Peñacerrada-Urizaharra","0.00","0.00"
"48077","Plentzia","10.13","13.50"
"48078","Portugalete","15.76","16.68"
"01047","Ribera Baja/Erribera Beitia","8.40","8.40"
"01051","Salvatierra/Agurain","13.48","14.42"
"01052","Samaniego","0.00","0.00"
"01053","San Millán/Donemiliaga","0.00","5.56"
"48082","Santurtzi","21.18","21.44"
"20070","Segura","8.11","8.11"
"48084","Sestao","26.48","25.44"
"48904","Sondika","8.95","5.79"
"48085","Sopela","8.89","9.70"
"48086","Sopuerta","5.41","6.31"
"20065","Soraluze-Placencia de las Armas","17.43","15.43"
"48076","Sukarrieta","6.25","0.00"
"20071","Tolosa","11.10","10.40"
"48087","Trucios-Turtzioz","0.00","0.00"
"48088","Ubide","5.00","0.00"
"48065","Ugao-Miraballes","12.63","13.68"
"48089","Urduliz","9.24","11.76"
"48074","Urduña/Orduña","18.03","18.58"
"01054","Urkabustaiz","11.36","9.09"
"20072","Urnieta","6.95","8.11"
"20077","Urretxu","7.36","9.54"
"20073","Usurbil","9.57","7.80"
"01055","Valdegovía/Gaubea","1.35","2.70"
"48080","Valle de Trápaga-Trapagaran","15.36","16.07"
"20075","Villabona","14.17","12.11"
"01057","Villabuena de Álava/Eskuernaga","0.00","3.23"
"01059","Vitoria-Gasteiz","14.31","15.28"
"01060","Yécora/Iekora","0.00","0.00"
"48095","Zaldibar","12.71","13.26"
"20078","Zaldibia","8.63","4.57"
"01061","Zalduondo","0.00","0.00"
"48096","Zalla","15.28","14.47"
"01062","Zambrana","12.50","9.38"
"48905","Zamudio","9.52","10.58"
"48097","Zaratamo","14.29","9.52"
"20079","Zarautz","5.16","5.58"
"48024","Zeanuri","0.00","2.38"
"48025","Zeberio","0.00","0.00"
"20025","Zegama","3.00","6.00"
"20026","Zerain","0.00","0.00"
"20027","Zestoa","12.39","10.68"
"48913","Zierbena","8.11","5.41"
"01018","Zigoitia","0.00","2.04"
"48915","Ziortza-Bolibar","0.00","6.25"
"20028","Zizurkil","15.34","10.05"
"01063","Zuia","0.93","2.80"
"20081","Zumaia","9.30","6.34"
"20080","Zumarraga","9.00","9.77"
