"Udalerri kodea","Udalerria","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006"
"48905","Zamudio","2.35","2.14","3.62","5.51","7.75","12.08","11.45","8.47","9.28","9.24","4.55"
"48097","Zaratamo","-3.03","-0.68","0.30","-0.06","-0.66","-1.71","2.83","5.22","7.87","4.52","3.38"
"20079","Zarautz","3.56","4.23","4.49","4.98","5.52","7.70","9.79","12.09","13.99","13.18","16.25"
"48024","Zeanuri","0.81","4.57","9.87","12.76","13.89","12.20","12.82","13.38","13.53","10.60","9.43"
"48025","Zeberio","3.52","5.26","5.85","6.69","8.37","10.61","10.53","13.33","15.39","15.39","16.80"
"20025","Zegama","12.31","16.42","16.83","19.00","18.82","20.11","19.91","14.15","10.82","7.24","0.00"
"20026","Zerain","4.51","4.94","5.62","4.37","5.58","4.05","1.22","0.41","3.39","5.08","4.72"
"20027","Zestoa","12.78","15.34","17.78","18.47","17.19","16.48","12.87","9.33","7.67","7.17","1.81"
"48913","Zierbena","16.06","16.37","18.42","18.89","21.04","22.34","15.92","17.12","15.47","11.03","11.76"
"01018","Zigoitia","22.74","28.08","30.95","31.86","32.75","33.51","36.39","37.65","40.37","33.66","33.11"
"48915","Ziortza-Bolibar","12.79","3.03","4.84","5.71","5.77",NA,NA,NA,NA,NA,NA
"20028","Zizurkil","4.75","6.44","4.97","3.78","0.34","-3.18","-2.71","1.23","5.04","4.89","6.59"
"01063","Zuia","0.86","3.83","9.37","15.68","24.69","32.60","39.19","46.00","50.76","50.32","60.51"
"20081","Zumaia","11.35","12.12","11.82","11.21","11.93","11.90","11.26","11.45","9.56","8.08","6.73"
"20080","Zumarraga","-1.59","-1.48","-1.63","-0.78","-2.35","-2.56","-2.55","-0.22","-2.68","-2.62","-2.38"
